Symbol,EngName,ChtName,PrevClose,Exchange,Currency,LotSize
20350,BP-COVS@EC1605A,ддо№кkд┌д╗дн┴╩в╧,0.154,SEHK,HKD,2000
20352,BPTENCT@EC1610A,─╦░Tкkд┌д╗дQ┴╩в╧,0.121,SEHK,HKD,10000
20353,SCFTA50@EC1608A,в╧дд┤эе┤д╗дK┴╩в╧,0.154,SEHK,HKD,1000
20354,BPTENCT@EP1610B,─╦░Tкkд┌д╗дQкfв╨,0.25,SEHK,HKD,10000
20355,BP-WYNN@EC1610A,е├зQкkд┌д╗дQ┴╩в╧,0.058,SEHK,HKD,4000
20356,BPSANDS@EC1512A,кўиFкkд┌дндA┴╩в╧,0.034,SEHK,HKD,4000
20357,BPCSA50@EC1605A,лnддкkд┌д╗дн┴╩в╧,0.02,SEHK,HKD,2000
20358,UB-ACMT@EC1509A,о№┴│╖ч╗╚дндE┴╩в╧,0.02,SEHK,HKD,5000
20360,BP-ICBC@EC1510A,дuжцкkд┌дндQ┴╩в╧,0.018,SEHK,HKD,1000
20361,BP-CCB @EC1611A,л╪жцкkд┌д╗е╥┴╩в╧,0.102,SEHK,HKD,1000
20362,BP-BOCL@EC1612A,дджцкkд┌д╗дA┴╩в╧,0.105,SEHK,HKD,1000
20363,BP-HSBC@EC1601B,╢╫┬╫кkд┌д╗д@┴╩в╨,0.131,SEHK,HKD,4000
20364,BPCLIFE@EC1604B,дд╣╪кkд┌д╗е|┴╩в╨,0.036,SEHK,HKD,10000
20365,BPPINAN@EC1701A,енжwкkд┌дCд@┴╩в╧,0.05,SEHK,HKD,50000
20366,BPFTA50@EC1606A,в╧ддкkд┌д╗д╗┴╩в╧,0.028,SEHK,HKD,1000
20367,SG-CMOB@EC1510A,дд▓╛кk┐│дндQ┴╩в╧,0.032,SEHK,HKD,5000
20368,SGPINAN@EC1511A,енжwкk┐│дне╥┴╩в╧,0.01,SEHK,HKD,5000
20369,CSPINAN@EC1508B,енжw╖члHдндK┴╩в╨,0.01,SEHK,HKD,5000
20370,SGTENCT@EC1509C,─╦░Tкk┐│дндE┴╩в╤,0.01,SEHK,HKD,1000
20371,MBPINAN@EC1510B,енжw│┴╗╚дндQ┴╩в╨,0.012,SEHK,HKD,5000
20372,SGFTA50@EC1610A,в╧ддкk┐│д╗дQ┴╩в╧,0.029,SEHK,HKD,1000
20374,UBPINAN@EP1509C,енжw╖ч╗╚дндEкfв╤,1.78,SEHK,HKD,5000
20375,UBTENCT@EC1509C,─╦░T╖ч╗╚дндE┴╩в╤,0.01,SEHK,HKD,1000
20377,CSTENCT@EP1606B,─╦░T╖члHд╗д╗кfв╨,0.244,SEHK,HKD,10000
20379,GSYURUN@EC1511A,лB╝э░к▓▒дне╥┴╩в╧,0.053,SEHK,HKD,1000
20380,GSALUCO@EC1511A,дд╛T░к▓▒дне╥┴╩в╧,0.029,SEHK,HKD,2000
20381,GSPINAN@EP1509D,енжw░к▓▒дндEкfв╥,1.19,SEHK,HKD,5000
20382,GSPINAN@EC1509E,енжw░к▓▒дндE┴╩в╙,0.01,SEHK,HKD,5000
20383,CSCP&CC@EC1509A,ддд╞╖члHдндE┴╩в╧,0.02,SEHK,HKD,2000
20385,CSPINAN@EP1509B,енжw╖члHдндEкfв╨,1.7,SEHK,HKD,5000
20386,CSCSA50@EC1608B,лnдд╖члHд╗дK┴╩в╨,0.019,SEHK,HKD,2000
20387,UB-CUNI@EC1509B,дд┴p╖ч╗╚дндE┴╩в╨,0.047,SEHK,HKD,2000
20389,UBCLIFE@EC1510D,дд╣╪╖ч╗╚дндQ┴╩в╥,0.015,SEHK,HKD,10000
20390,UBCLIFE@EP1509D,дд╣╪╖ч╗╚дндEкfв╥,0.67,SEHK,HKD,10000
20391,UBCP&CC@EC1510A,ддд╞╖ч╗╚дндQ┴╩в╧,0.019,SEHK,HKD,2000
20392,UBTENCT@EP1602A,─╦░T╖ч╗╚д╗дGкfв╧,0.232,SEHK,HKD,10000
20393,JP-HKEX@EC1612A,┤фец╝п│qд╗дA┴╩в╧,0.33,SEHK,HKD,10000
20394,JP-HKEX@EC1510B,┤фец╝п│qдндQ┴╩в╨,0.141,SEHK,HKD,1000
20395,UB-HKEX@EC1511B,┤фец╖ч╗╚дне╥┴╩в╨,0.138,SEHK,HKD,10000
20399,CSTENCT@EP1602B,─╦░T╖члHд╗дGкfв╨,0.223,SEHK,HKD,10000
20400,HSTENCT@EP1602A,─╦░T╢╫┬╫д╗дGкfв╧,0.245,SEHK,HKD,10000
20401,HS-HKEX@EC1512D,┤фец╢╫┬╫дндA┴╩в╥,0.141,SEHK,HKD,10000
20402,HSFTA50@EC1512C,в╧дд╢╫┬╫дндA┴╩в╤,0.011,SEHK,HKD,1000
20403,BP-BJEW@EC1512A,е_дЇкkд┌дндA┴╩в╧,0.104,SEHK,HKD,2000
20404,BPCCCCL@EC1610A,ддецкkд┌д╗дQ┴╩в╧,0.125,SEHK,HKD,10000
20408,BP-CGDN@EC1607A,║╤о█кkд┌д╗дC┴╩в╧,0.12,SEHK,HKD,1000
20409,MB-FIH @EC1511A,┤I▒d│┴╗╚дне╥┴╩в╧,0.087,SEHK,HKD,1000
20412,MBKSOFT@EC1601A,кў│n│┴╗╚д╗д@┴╩в╧,0.075,SEHK,HKD,10000
20414,CSFTA50@EC1509B,в╧дд╖члHдндE┴╩в╨,0.01,SEHK,HKD,100
20415,CSTENCT@EC1509E,─╦░T╖члHдндE┴╩в╙,0.01,SEHK,HKD,1000
20416,BPHSCEI@EC1602A,дде°кkд┌д╗дG┴╩в╧,0.065,SEHK,HKD,10000
20417,BPHSCEI@EP1512B,дде°кkд┌дндAкfв╨,0.63,SEHK,HKD,10000
20419,BP-GEG @EC1601A,╗╚кeкkд┌д╗д@┴╩в╧,0.031,SEHK,HKD,10000
20421,BPAMCS3@EC1601A,оLдTкkд┌д╗д@┴╩в╧,0.07,SEHK,HKD,2000
20422,UB-HKEX@EC1509F,┤фец╖ч╗╚дндE┴╩в╘,0.11,SEHK,HKD,1000
20423,UBKSOFT@EC1512A,кў│n╖ч╗╚дндA┴╩в╧,0.066,SEHK,HKD,10000
20424,UBSTANC@EC1509A,┤эе┤╖ч╗╚дндE┴╩в╧,0.016,SEHK,HKD,500
20426,UBAMCS3@EC1510B,оLдT╖ч╗╚дндQ┴╩в╨,0.014,SEHK,HKD,2000
20428,CSCLIFE@EC1510A,дд╣╪╖члHдндQ┴╩в╧,0.01,SEHK,HKD,10000
20429,JPKSOFT@EC1509A,кў│n╝п│qдндE┴╩в╧,0.01,SEHK,HKD,10000
20430,JP-GWMC@EC1511A,к°иT╝п│qдне╥┴╩в╧,0.01,SEHK,HKD,5000
20432,JPCP&CC@EC1510A,ддд╞╝п│qдндQ┴╩в╧,0.016,SEHK,HKD,2000
20433,JPCLIFE@EC1509A,дд╣╪╝п│qдндE┴╩в╧,0.01,SEHK,HKD,10000
20434,HS-CMOB@EC1509A,дд▓╛╢╫┬╫дндE┴╩в╧,0.015,SEHK,HKD,5000
20435,HS-CPIC@EC1509B,мvлO╢╫┬╫дндE┴╩в╨,0.011,SEHK,HKD,2000
20437,GS-HSBC@EC1510B,╢╫┬╫░к▓▒дндQ┴╩в╨,0.015,SEHK,HKD,4000
20438,GS-HKEX@EC1510A,┤фец░к▓▒дндQ┴╩в╧,0.138,SEHK,HKD,1000
20440,SG-ZTE @EC1512B,дд┐│кk┐│дндA┴╩в╨,0.107,SEHK,HKD,2000
20441,GSKINGD@EC1511A,кў╜║░к▓▒дне╥┴╩в╧,0.136,SEHK,HKD,2000
20442,CSSTANC@EC1510A,┤эе┤╖члHдндQ┴╩в╧,0.024,SEHK,HKD,500
20443,CS-HKEX@EC1510B,┤фец╖члHдндQ┴╩в╨,0.098,SEHK,HKD,1000
20444,MB-GWMC@EC1510A,к°иT│┴╗╚дндQ┴╩в╧,0.01,SEHK,HKD,5000
20445,MBGEELY@EC1511A,жNзQ│┴╗╚дне╥┴╩в╧,0.01,SEHK,HKD,5000
20446,JP-AAC @EC1510A,╖ч┴n╝п│qдндQ┴╩в╧,0.052,SEHK,HKD,5000
20447,JP-BJEW@EC1510A,е_дЇ╝п│qдндQ┴╩в╧,0.14,SEHK,HKD,2000
20448,UBPINAN@EC1509D,енжw╖ч╗╚дндE┴╩в╥,0.018,SEHK,HKD,5000
20449,BITENCT@EC1512D,─╦░Tдд╗╚дндA┴╩в╥,0.051,SEHK,HKD,10000
20450,BIPETCH@EC1510A,ддкoдд╗╚дндQ┴╩в╧,0.022,SEHK,HKD,2000
20451,BI-ACMT@EC1511A,о№┴│дд╗╚дне╥┴╩в╧,0.022,SEHK,HKD,5000
20452,BI-ICBC@EC1511A,дuжцдд╗╚дне╥┴╩в╧,0.02,SEHK,HKD,1000
20453,BI-HTSE@EC1512A,о№│qдд╗╚дндA┴╩в╧,0.018,SEHK,HKD,4000
20454,SGCCCCL@EC1604A,ддецкk┐│д╗е|┴╩в╧,0.072,SEHK,HKD,10000
20455,SG-CRCC@EC1605A,┼Kл╪кk┐│д╗дн┴╩в╧,0.118,SEHK,HKD,5000
20456,SGCRAIL@EC1712A,дд┼Kкk┐│дCдA┴╩в╧,0.202,SEHK,HKD,10000
20457,HSKSOFT@EC1510A,кў│n╢╫┬╫дндQ┴╩в╧,0.038,SEHK,HKD,10000
20458,HS-CSCL@EC1510A,дд╢░╢╫┬╫дндQ┴╩в╧,0.74,SEHK,HKD,1000
20459,HS-CCB @EC1510A,л╪жц╢╫┬╫дндQ┴╩в╧,0.022,SEHK,HKD,1000
20460,BP-HSI @EC1509A,∙┌л№кkд┌дндE┴╩в╧,0.015,SEHK,HKD,10000
20462,BP-HSI @EP1510B,∙┌л№кkд┌дндQкfв╨,0.455,SEHK,HKD,10000
20464,BPCNOOC@EC1510A,о№кoкkд┌дндQ┴╩в╧,0.016,SEHK,HKD,1000
20465,BPFTA50@EC1604A,в╧ддкkд┌д╗е|┴╩в╧,0.026,SEHK,HKD,1000
20466,MB-GCL @EC1602A,лOиє│┴╗╚д╗дG┴╩в╧,0.021,SEHK,HKD,1000
20467,MBKINGD@EC1512A,кў╜║│┴╗╚дндA┴╩в╧,0.168,SEHK,HKD,2000
20468,SGCITIC@EC1801A,ддлHкk┐│дKд@┴╩в╧,0.355,SEHK,HKD,1000
20469,SG-GWMC@EC1510A,к°иTкk┐│дндQ┴╩в╧,0.01,SEHK,HKD,5000
20470,MB-BRIC@EC1604A,╡╪▒с│┴╗╚д╗е|┴╩в╧,0.107,SEHK,HKD,20000
20471,MB-CSCL@EC1511A,дд╢░│┴╗╚дне╥┴╩в╧,0.285,SEHK,HKD,1000
20473,CSGEELY@EC1510A,жNзQ╖члHдндQ┴╩в╧,0.01,SEHK,HKD,5000
20476,MB-AIA @EC1601A,д═и╣│┴╗╚д╗д@┴╩в╧,0.032,SEHK,HKD,2000
20477,MB-MNIU@EC1601A,╗Xд√│┴╗╚д╗д@┴╩в╧,0.078,SEHK,HKD,10000
20479,SG-WYNN@EC1603A,е├зQкk┐│д╗дT┴╩в╧,0.057,SEHK,HKD,4000
20481,JP-CMOB@EC1510A,дд▓╛╝п│qдндQ┴╩в╧,0.013,SEHK,HKD,5000
20482,JP-SPHG@EC1510A,е|└Ї╝п│qдндQ┴╩в╧,0,SEHK,HKD,1000
20483,MB-HUAP@EC1611A,╡╪пр│┴╗╚д╗е╥┴╩в╧,0.119,SEHK,HKD,20000
20484,CSKSOFT@EC1511B,кў│n╖члHдне╥┴╩в╨,0.073,SEHK,HKD,10000
20486,GSVTECH@EC1607A,░╢╣F░к▓▒д╗дC┴╩в╧,0.133,SEHK,HKD,10000
20487,GS-SHIN@EC1512A,дW╣ъ░к▓▒дндA┴╩в╧,0.03,SEHK,HKD,10000
20488,GS-CGHL@EC1512A,дд┐U░к▓▒дндA┴╩в╧,0.078,SEHK,HKD,20000
20489,GS-SPHG@EC1511A,е|└Ї░к▓▒дне╥┴╩в╧,0,SEHK,HKD,1000
20490,GS-SUNY@EC1512A,╡╧е·░к▓▒дндA┴╩в╧,0.166,SEHK,HKD,10000
20491,HS-CMOB@EP1510A,дд▓╛╢╫┬╫дндQкfв╧,0.5,SEHK,HKD,5000
20492,HS-SHEC@EC1510A,дW╣q╢╫┬╫дндQ┴╩в╧,0.43,SEHK,HKD,2000
20493,HS-CTEL@EC1510A,░ълH╢╫┬╫дндQ┴╩в╧,0.051,SEHK,HKD,2000
20495,HS-MNIU@EC1510A,╗Xд√╢╫┬╫дндQ┴╩в╧,0.015,SEHK,HKD,10000
20496,SGHSCEI@EC1510A,дде°кk┐│дндQ┴╩в╧,0.019,SEHK,HKD,10000
20497,SGHSCEI@EC1510B,дде°кk┐│дндQ┴╩в╨,0.013,SEHK,HKD,10000
20498,SGHSCEI@EC1512A,дде°кk┐│дндA┴╩в╧,0.02,SEHK,HKD,10000
20500,SGHSCEI@EP1509A,дде°кk┐│дндEкfв╧,0.41,SEHK,HKD,10000
20502,SGHSCEI@EP1510C,дде°кk┐│дндQкfв╤,0.6,SEHK,HKD,10000
20503,UBHSCEI@EC1512A,дде°╖ч╗╚дндA┴╩в╧,0.014,SEHK,HKD,10000
20504,MBZHIST@EC1512B,дднл│┴╗╚дндA┴╩в╨,0.093,SEHK,HKD,200
20505,CS-COSL@EC1511A,о№е╨╖члHдне╥┴╩в╧,0.023,SEHK,HKD,20000
20506,CSPINAN@EC1510A,енжw╖члHдндQ┴╩в╧,0.01,SEHK,HKD,5000
20507,JPHSCEI@EC1512A,дде°╝п│qдндA┴╩в╧,0.02,SEHK,HKD,10000
20508,JPHSCEI@EC1602A,дде°╝п│qд╗дG┴╩в╧,0.044,SEHK,HKD,10000
20509,JP-CSCL@EC1510A,дд╢░╝п│qдндQ┴╩в╧,0.65,SEHK,HKD,1000
20510,JPKINGD@EC1510A,кў╜║╝п│qдндQ┴╩в╧,0,SEHK,HKD,2000
20511,JPHAIER@EC1511A,о№║╕╝п│qдне╥┴╩в╧,0.03,SEHK,HKD,10000
20512,JP-HSI @EC1511A,∙┌л№╝п│qдне╥┴╩в╧,0.03,SEHK,HKD,10000
20514,JP-HSI @EP1510C,∙┌л№╝п│qдндQкfв╤,0.42,SEHK,HKD,10000
20515,MBAMCS3@EC1511A,оLдT│┴╗╚дне╥┴╩в╧,0.07,SEHK,HKD,2000
20516,BP-HSBC@EC1509A,╢╫┬╫кkд┌дндE┴╩в╧,0.01,SEHK,HKD,4000
20517,BPTENCT@EC1510A,─╦░Tкkд┌дндQ┴╩в╧,0.034,SEHK,HKD,10000
20518,BPPINAN@EC1509A,енжwкkд┌дндE┴╩в╧,0.01,SEHK,HKD,5000
20519,BPPINAN@EC1610A,енжwкkд┌д╗дQ┴╩в╧,0.058,SEHK,HKD,5000
20520,BPPETCH@EC1509A,ддкoкkд┌дндE┴╩в╧,0.01,SEHK,HKD,2000
20522,CSHSCEI@EP1508A,дде°╖члHдндKкfв╧,0.425,SEHK,HKD,10000
20524,BITENCT@EC1510B,─╦░Tдд╗╚дндQ┴╩в╨,0.056,SEHK,HKD,1000
20525,BITENCT@EP1607A,─╦░Tдд╗╚д╗дCкfв╧,0.243,SEHK,HKD,10000
20526,BICINDA@EC1511A,лH╣Fдд╗╚дне╥┴╩в╧,0.033,SEHK,HKD,1000
20527,BICITSE@EC1511A,дд╡¤дд╗╚дне╥┴╩в╧,0.02,SEHK,HKD,5000
20529,GSHSCEI@EP1508B,дде°░к▓▒дндKкfв╨,0.65,SEHK,HKD,10000
20530,GS-HSI @EP1510B,∙┌л№░к▓▒дндQкfв╨,0.56,SEHK,HKD,10000
20531,GS-HSI @EP1510C,∙┌л№░к▓▒дндQкfв╤,0.55,SEHK,HKD,10000
20533,GSKINGD@EC1510A,кў╜║░к▓▒дндQ┴╩в╧,0.03,SEHK,HKD,2000
20534,GSKSOFT@EC1510B,кў│n░к▓▒дндQ┴╩в╨,0.02,SEHK,HKD,10000
20535,CSCLIFE@EP1509D,дд╣╪╖члHдндEкfв╥,0.64,SEHK,HKD,10000
20536,CS-HKEX@EP1605A,┤фец╖члHд╗днкfв╧,0.238,SEHK,HKD,1000
20538,CS-HKEX@EP1508B,┤фец╖члHдндKкfв╨,0.07,SEHK,HKD,10000
20539,SG-HKEX@EC1510B,┤фецкk┐│дндQ┴╩в╨,0.147,SEHK,HKD,1000
20540,SGCP&CC@EC1511A,ддд╞кk┐│дне╥┴╩в╧,0.016,SEHK,HKD,2000
20541,SGCLIFE@EC1511A,дд╣╪кk┐│дне╥┴╩в╧,0.013,SEHK,HKD,10000
20543,GSHSCEI@EC1508C,дде°░к▓▒дндK┴╩в╤,0.01,SEHK,HKD,10000
20545,JP-CRL @EC1512C,╡╪жa╝п│qдндA┴╩в╤,0.021,SEHK,HKD,20000
20547,JP-HKEX@EP1509D,┤фец╝п│qдндEкfв╥,0.091,SEHK,HKD,10000
20553,JP-HKEX@EC1511B,┤фец╝п│qдне╥┴╩в╨,0.239,SEHK,HKD,1000
20554,JP-HSI @EP1508C,∙┌л№╝п│qдндKкfв╤,0.33,SEHK,HKD,10000
20555,JPKSOFT@EC1511A,кў│n╝п│qдне╥┴╩в╧,0.018,SEHK,HKD,10000
20556,JPCLIFE@EP1509B,дд╣╪╝п│qдндEкfв╨,0.7,SEHK,HKD,10000
20557,UBKSOFT@EC1512B,кў│n╖ч╗╚дндA┴╩в╨,0.031,SEHK,HKD,10000
20559,UB-CRCC@EC1602A,┼Kл╪╖ч╗╚д╗дG┴╩в╧,0.111,SEHK,HKD,5000
20560,UB-HKEX@EC1512C,┤фец╖ч╗╚дндA┴╩в╤,0.285,SEHK,HKD,1000
20561,UB-HKEX@EC1606C,┤фец╖ч╗╚д╗д╗┴╩в╤,0.215,SEHK,HKD,10000
20562,UBFOSUN@EC1605A,┤_мP╖ч╗╚д╗дн┴╩в╧,0.067,SEHK,HKD,5000
20563,UBAMCS3@EC1510C,оLдT╖ч╗╚дндQ┴╩в╤,0.01,SEHK,HKD,2000
20564,EAHEGAN@EC1510A,∙┌жwкFи╚дндQ┴╩в╧,0.022,SEHK,HKD,5000
20565,EAKSOFT@EC1512A,кў│nкFи╚дндA┴╩в╧,0.059,SEHK,HKD,10000
20566,EACNOOC@EC1706A,о№кoкFи╚дCд╗┴╩в╧,0.074,SEHK,HKD,10000
20567,EACNOOC@EP1512A,о№кoкFи╚дндAкfв╧,0.325,SEHK,HKD,10000
20568,BP-HKEX@EC1601B,┤фецкkд┌д╗д@┴╩в╨,0.188,SEHK,HKD,10000
20569,BP-HSI @EC1512A,∙┌л№кkд┌дндA┴╩в╧,0.035,SEHK,HKD,10000
20570,BPHSCEI@EC1508A,дде°кkд┌дндK┴╩в╧,0.011,SEHK,HKD,10000
20571,BPCRAIL@EC1703A,дд┼Kкkд┌дCдT┴╩в╧,0.136,SEHK,HKD,10000
20572,BP-CRCC@EC1603A,┼Kл╪кkд┌д╗дT┴╩в╧,0.054,SEHK,HKD,5000
20573,BP-HSHI@EC1511A,∙┌в╓кkд┌дне╥┴╩в╧,0.018,SEHK,HKD,2000
20574,HSCLIFE@EC1510A,дд╣╪╢╫┬╫дндQ┴╩в╧,0.01,SEHK,HKD,10000
20575,HS-HKEX@EP1509D,┤фец╢╫┬╫дндEкfв╥,0.083,SEHK,HKD,10000
20577,HSTENCT@EC1510C,─╦░T╢╫┬╫дндQ┴╩в╤,0.067,SEHK,HKD,1000
20579,HSFTA50@EC1606B,в╧дд╢╫┬╫д╗д╗┴╩в╨,0.022,SEHK,HKD,1000
20580,HSCSA50@EC1604A,лnдд╢╫┬╫д╗е|┴╩в╧,0.021,SEHK,HKD,2000
20581,HS-HKEX@EP1605A,┤фец╢╫┬╫д╗днкfв╧,0.244,SEHK,HKD,1000
20582,CSHSCEI@EC1512B,дде°╖члHдндA┴╩в╨,0.025,SEHK,HKD,10000
20583,CSHSCEI@EC1509C,дде°╖члHдндE┴╩в╤,0.01,SEHK,HKD,10000
20584,CSHSCEI@EP1508B,дде°╖члHдндKкfв╨,0.59,SEHK,HKD,10000
20585,UB-HKEX@EC1706A,┤фец╖ч╗╚дCд╗┴╩в╧,0.155,SEHK,HKD,10000
20586,UBHSCEI@EC1512B,дде°╖ч╗╚дндA┴╩в╨,0.012,SEHK,HKD,10000
20589,UBHSCEI@EP1512C,дде°╖ч╗╚дндAкfв╤,0.61,SEHK,HKD,10000
20590,GSCSA50@EC1510A,лnдд░к▓▒дндQ┴╩в╧,0.023,SEHK,HKD,200
20591,GSFTA50@EC1510A,в╧дд░к▓▒дндQ┴╩в╧,0.02,SEHK,HKD,100
20592,GS-MNIU@EC1510A,╗Xд√░к▓▒дндQ┴╩в╧,0.017,SEHK,HKD,10000
20593,GSCSAIR@EC1510A,лnпш░к▓▒дндQ┴╩в╧,0.132,SEHK,HKD,2000
20594,GS-CTIH@EC1510A,д╙лO░к▓▒дндQ┴╩в╧,0.018,SEHK,HKD,2000
20595,GSCITIC@EC1510B,ддлH░к▓▒дндQ┴╩в╨,0.42,SEHK,HKD,1000
20596,SG-CRL @EC1605A,╡╪жaкk┐│д╗дн┴╩в╧,0.142,SEHK,HKD,20000
20597,SG-HTSE@EC1512A,о№│qкk┐│дндA┴╩в╧,0.096,SEHK,HKD,4000
20598,SG-HKEX@EC1607C,┤фецкk┐│д╗дC┴╩в╤,0.084,SEHK,HKD,10000
20599,CS-SHEC@EC1512A,дW╣q╖члHдндA┴╩в╧,0.315,SEHK,HKD,2000
20600,CSCCCCL@EC1603B,ддец╖члHд╗дT┴╩в╨,0.063,SEHK,HKD,10000
20601,CS-HKEX@EC1510C,┤фец╖члHдндQ┴╩в╤,0.083,SEHK,HKD,1000
20602,CS-BOCL@EC1510A,дджц╖члHдндQ┴╩в╧,0.018,SEHK,HKD,1000
20603,CS-CCB @EC1510A,л╪жц╖члHдндQ┴╩в╧,0.025,SEHK,HKD,1000
20604,CS-ICBC@EC1510A,дuжц╖члHдндQ┴╩в╧,0.018,SEHK,HKD,1000
20605,CS-COVS@EC1509A,ддо№╖члHдндE┴╩в╧,0.01,SEHK,HKD,20000
20606,CS-CTEL@EC1509A,░ълH╖члHдндE┴╩в╧,0.015,SEHK,HKD,2000
20607,UBEVERG@EC1510A,∙┌дj╖ч╗╚дндQ┴╩в╧,0.31,SEHK,HKD,1000
20608,SG-HSHI@EC1510A,∙┌в╓кk┐│дндQ┴╩в╧,0.01,SEHK,HKD,2000
20610,SG-HSHI@EC1511A,∙┌в╓кk┐│дне╥┴╩в╧,0.01,SEHK,HKD,2000
20611,SG-HSHI@EP1511B,∙┌в╓кk┐│дне╥кfв╨,1.98,SEHK,HKD,2000
20612,SGCITSE@EC1511A,дд╡¤кk┐│дне╥┴╩в╧,0.017,SEHK,HKD,5000
20613,SGCCOAL@EC1511A,дд╖╤кk┐│дне╥┴╩в╧,0.061,SEHK,HKD,1000
20614,SGVANKE@EC1511A,╕Uмькk┐│дне╥┴╩в╧,0.026,SEHK,HKD,1000
20615,SGSHMAO@EC1606A,е@нZкk┐│д╗д╗┴╩в╧,0.026,SEHK,HKD,5000
20616,SG-YZCM@EC1511A,л^╖╤кk┐│дне╥┴╩в╧,0.018,SEHK,HKD,2000
20617,BPCLIFE@EC1511A,дд╣╪кkд┌дне╥┴╩в╧,0.019,SEHK,HKD,10000
20618,BPCSA50@EC1609A,лnддкkд┌д╗дE┴╩в╧,0.02,SEHK,HKD,2000
20619,BP-HKEX@EC1603A,┤фецкkд┌д╗дT┴╩в╧,0.085,SEHK,HKD,10000
20620,BP-HUAP@EC1611A,╡╪пркkд┌д╗е╥┴╩в╧,0.173,SEHK,HKD,20000
20621,BP-CPIC@EC1512A,мvлOкkд┌дндA┴╩в╧,0.056,SEHK,HKD,2000
20622,BPCEBBK@EC1511A,е·╗╚кkд┌дне╥┴╩в╧,0.042,SEHK,HKD,1000
20623,BPSHPHA@EC1511A,дW├─кkд┌дне╥┴╩в╧,0.012,SEHK,HKD,1000
20624,JPCRAIL@EC1610A,дд┼K╝п│qд╗дQ┴╩в╧,0.153,SEHK,HKD,10000
20625,JP-CRCC@EC1602A,┼Kл╪╝п│qд╗дG┴╩в╧,0.093,SEHK,HKD,5000
20627,UBCRAIL@EC1611A,дд┼K╖ч╗╚д╗е╥┴╩в╧,0.174,SEHK,HKD,10000
20628,JPEVERG@EC1511A,∙┌дj╝п│qдне╥┴╩в╧,0.485,SEHK,HKD,1000
20630,JPFOSUN@EC1603A,┤_мP╝п│qд╗дT┴╩в╧,0.085,SEHK,HKD,5000
20631,JPHSCEI@EC1512B,дде°╝п│qдндA┴╩в╨,0.01,SEHK,HKD,10000
20632,JPHSCEI@EP1510A,дде°╝п│qдндQкfв╧,0.64,SEHK,HKD,10000
20633,JPSTANC@EC1509B,┤эе┤╝п│qдндE┴╩в╨,0.02,SEHK,HKD,500
20634,BI-HKEX@EP1606B,┤фецдд╗╚д╗д╗кfв╨,0.285,SEHK,HKD,1000
20635,BIPINAN@EP1510A,енжwдд╗╚дндQкfв╧,1.25,SEHK,HKD,5000
20636,BICLIFE@EP1510B,дд╣╪дд╗╚дндQкfв╨,0.75,SEHK,HKD,10000
20637,BIKSOFT@EC1512A,кў│nдд╗╚дндA┴╩в╧,0.033,SEHK,HKD,10000
20638,SGKSOFT@EC1511A,кў│nкk┐│дне╥┴╩в╧,0.01,SEHK,HKD,10000
20639,CSPINAN@EC1509C,енжw╖члHдндE┴╩в╤,0.01,SEHK,HKD,5000
20640,CSCLIFE@EC1510B,дд╣╪╖члHдндQ┴╩в╨,0.01,SEHK,HKD,10000
20641,SGFTA50@EC1601B,в╧ддкk┐│д╗д@┴╩в╨,0.011,SEHK,HKD,1000
20642,SGFTA50@EP1601C,в╧ддкk┐│д╗д@кfв╤,0.41,SEHK,HKD,1000
20643,UB-CMOB@EC1509A,дд▓╛╖ч╗╚дндE┴╩в╧,0.011,SEHK,HKD,5000
20644,UB-HKEX@EP1601A,┤фец╖ч╗╚д╗д@кfв╧,0.244,SEHK,HKD,10000
20645,UB-HSBC@EC1512B,╢╫┬╫╖ч╗╚дндA┴╩в╨,0.075,SEHK,HKD,4000
20646,UB-HSI @EC1510A,∙┌л№╖ч╗╚дндQ┴╩в╧,0.01,SEHK,HKD,10000
20648,MB-BYD @EC1511A,дён}│┴╗╚дне╥┴╩в╧,0.05,SEHK,HKD,5000
20649,MBCRAIL@EC1612A,дд┼K│┴╗╚д╗дA┴╩в╧,0.11,SEHK,HKD,10000
20650,MB-CRCC@EC1605A,┼Kл╪│┴╗╚д╗дн┴╩в╧,0.07,SEHK,HKD,5000
20651,MBCCCCL@EC1604A,ддец│┴╗╚д╗е|┴╩в╧,0.04,SEHK,HKD,10000
20652,MBCSAIR@EC1712A,лnпш│┴╗╚дCдA┴╩в╧,0.141,SEHK,HKD,20000
20653,MB-SHPC@EC1511A,дWе█│┴╗╚дне╥┴╩в╧,0.189,SEHK,HKD,2000
20654,MB-SHEC@EC1511A,дW╣q│┴╗╚дне╥┴╩в╧,0.34,SEHK,HKD,2000
20655,BP-CKH @EC1510A,к°йMкkд┌дндQ┴╩в╧,0.134,SEHK,HKD,500
20656,BP-POLY@EC1512A,лOзQкkд┌дндA┴╩в╧,0.019,SEHK,HKD,1000
20657,BP-GAC @EC1712A,╝sиTкkд┌дCдA┴╩в╧,0.138,SEHK,HKD,2000
20658,BPCSAIR@EC1512A,лnпшкkд┌дндA┴╩в╧,0.295,SEHK,HKD,2000
20659,BPCSHIP@EC1709A,дд╡oкkд┌дCдE┴╩в╧,0.205,SEHK,HKD,2000
20660,BP-DATP@EC1512A,дjнЁкkд┌дндA┴╩в╧,0.031,SEHK,HKD,2000
20661,BPCP&CC@EC1603A,ддд╞кkд┌д╗дT┴╩в╧,0.094,SEHK,HKD,2000
